game_id,home_team,away_team,away_target,home_target,spread_line,total_line,away_score,home_score,spread,total,predicted,season,week
2022_18_DAL_WAS,WAS,DAL,24.0,16.5,-7.5,40.5,6.0,26.0,20.0,32.0,-6.4324007,2022,18
2022_18_DET_GB,GB,DET,21.75,27.25,5.5,49.0,20.0,16.0,-4.0,36.0,-1.4223151,2022,18
2022_18_HOU_IND,IND,HOU,17.5,20.5,3.0,38.0,32.0,31.0,-1.0,63.0,1.2515938,2022,18
2022_18_KC_LV,LV,KC,30.25,21.25,-9.0,51.5,31.0,13.0,-18.0,44.0,-2.939045,2022,18
2022_18_LAC_DEN,DEN,LAC,16.25,22.25,6.0,38.5,28.0,31.0,3.0,59.0,-2.9884758,2022,18
2022_18_LA_SEA,SEA,LA,18.0,23.5,5.5,41.5,16.0,19.0,3.0,35.0,3.2908893,2022,18
2022_18_MIN_CHI,CHI,MIN,24.5,18.0,-6.5,42.5,29.0,13.0,-16.0,42.0,-0.7527504,2022,18
2022_18_NE_BUF,BUF,NE,18.0,26.0,8.0,44.0,23.0,35.0,12.0,58.0,14.051065,2022,18
2022_18_NYG_PHI,PHI,NYG,13.0,29.5,16.5,42.5,16.0,22.0,6.0,38.0,6.6978073,2022,18
2022_18_NYJ_MIA,MIA,NYJ,17.0,20.5,3.5,37.5,6.0,11.0,5.0,17.0,0.2640891,2022,18
2022_18_TB_ATL,ATL,TB,17.25,23.25,6.0,40.5,17.0,30.0,13.0,47.0,3.6703126,2022,18
2022_18_TEN_JAX,JAX,TEN,16.75,22.75,6.0,39.5,16.0,20.0,4.0,36.0,9.059487,2022,18
2023_01_ARI_WAS,WAS,ARI,15.5,22.5,7.0,38.0,16.0,20.0,4.0,36.0,3.4594393,2023,01
2023_01_BUF_NYJ,NYJ,BUF,23.5,21.0,-2.5,44.5,16.0,22.0,6.0,38.0,-1.389864,2023,01
2023_01_CAR_ATL,ATL,CAR,18.5,22.0,3.5,40.5,10.0,24.0,14.0,34.0,0.06479573,2023,01
2023_01_CIN_CLE,CLE,CIN,23.75,22.75,-1.0,46.5,3.0,24.0,21.0,27.0,-2.5127077,2023,01
2023_01_DAL_NYG,NYG,DAL,24.0,20.5,-3.5,44.5,40.0,0.0,-40.0,40.0,-1.774384,2023,01
2023_01_DET_KC,KC,DET,24.5,28.5,4.0,53.0,21.0,20.0,-1.0,41.0,4.1502633,2023,01
2023_01_GB_CHI,CHI,GB,20.0,21.0,1.0,41.0,38.0,20.0,-18.0,58.0,-5.9104977,2023,01
2023_01_HOU_BAL,BAL,HOU,17.0,26.5,9.5,43.5,9.0,25.0,16.0,34.0,9.66325,2023,01
2023_01_JAX_IND,IND,JAX,24.75,20.75,-4.0,45.5,31.0,21.0,-10.0,52.0,-10.983196,2023,01
2023_01_LA_SEA,SEA,LA,20.25,24.75,4.5,45.0,30.0,13.0,-17.0,43.0,4.2710314,2023,01
2023_01_LV_DEN,DEN,LV,20.0,23.0,3.0,43.0,17.0,16.0,-1.0,33.0,-4.8261952,2023,01
2023_01_MIA_LAC,LAC,MIA,23.75,26.75,3.0,50.5,36.0,34.0,-2.0,70.0,4.0664616,2023,01
2023_01_PHI_NE,NE,PHI,24.0,20.5,-3.5,44.5,25.0,20.0,-5.0,45.0,-5.536333,2023,01
2023_01_SF_PIT,PIT,SF,21.5,20.0,-1.5,41.5,30.0,7.0,-23.0,37.0,-6.01278,2023,01
2023_01_TB_MIN,MIN,TB,20.5,24.5,4.0,45.0,20.0,17.0,-3.0,37.0,3.0233881,2023,01
2023_01_TEN_NO,NO,TEN,19.0,22.0,3.0,41.0,15.0,16.0,1.0,31.0,5.4714823,2023,01
2023_02_BAL_CIN,CIN,BAL,21.0,24.5,3.5,45.5,27.0,24.0,-3.0,51.0,6.918292,2023,02
2023_02_CHI_TB,TB,CHI,19.25,21.75,2.5,41.0,17.0,27.0,10.0,44.0,2.1706707,2023,02
2023_02_CLE_PIT,PIT,CLE,20.75,18.25,-2.5,39.0,22.0,26.0,4.0,48.0,4.4562044,2023,02
2023_02_GB_ATL,ATL,GB,18.75,21.75,3.0,40.5,24.0,25.0,1.0,49.0,0.31867838,2023,02
2023_02_IND_HOU,HOU,IND,20.5,19.5,-1.0,40.0,31.0,20.0,-11.0,51.0,1.9271673,2023,02
2023_02_KC_JAX,JAX,KC,27.0,23.5,-3.5,50.5,17.0,9.0,-8.0,26.0,-2.3700643,2023,02
2023_02_LAC_TEN,TEN,LAC,24.0,21.5,-2.5,45.5,24.0,27.0,3.0,51.0,-3.9223895,2023,02
2023_02_LV_BUF,BUF,LV,19.75,27.25,7.5,47.0,10.0,38.0,28.0,48.0,7.5527554,2023,02
2023_02_MIA_NE,NE,MIA,24.25,22.25,-2.0,46.5,24.0,17.0,-7.0,41.0,2.980106,2023,02
2023_02_MIN_PHI,PHI,MIN,21.5,27.5,6.0,49.0,28.0,34.0,6.0,62.0,9.904417,2023,02
2023_02_NO_CAR,CAR,NO,21.25,18.25,-3.0,39.5,20.0,17.0,-3.0,37.0,0.34867978,2023,02
2023_02_NYG_ARI,ARI,NYG,22.5,17.5,-5.0,40.0,31.0,28.0,-3.0,59.0,-3.6487656,2023,02
2023_02_NYJ_DAL,DAL,NYJ,15.0,23.5,8.5,38.5,10.0,30.0,20.0,40.0,8.81424,2023,02
2023_02_SEA_DET,DET,SEA,21.5,26.0,4.5,47.5,37.0,31.0,-6.0,68.0,9.723576,2023,02
2023_02_SF_LA,LA,SF,26.25,18.75,-7.5,45.0,30.0,23.0,-7.0,53.0,-7.764141,2023,02
2023_02_WAS_DEN,DEN,WAS,17.25,21.25,4.0,38.5,35.0,33.0,-2.0,68.0,-2.3221197,2023,02
2023_03_ATL_DET,DET,ATL,22.25,25.25,3.0,47.5,6.0,20.0,14.0,26.0,9.236824,2023,03
2023_03_BUF_WAS,WAS,BUF,24.75,19.25,-5.5,44.0,37.0,3.0,-34.0,40.0,-2.4365606,2023,03
2023_03_CAR_SEA,SEA,CAR,18.75,23.75,5.0,42.5,27.0,37.0,10.0,64.0,1.7434838,2023,03
2023_03_CHI_KC,KC,CHI,17.5,30.5,13.0,48.0,10.0,41.0,31.0,51.0,16.904633,2023,03
2023_03_DAL_ARI,ARI,DAL,27.5,16.0,-11.5,43.5,16.0,28.0,12.0,44.0,-9.325892,2023,03
2023_03_DEN_MIA,MIA,DEN,20.75,26.75,6.0,47.5,20.0,70.0,50.0,90.0,5.1513777,2023,03
2023_03_HOU_JAX,JAX,HOU,18.0,25.5,7.5,43.5,37.0,17.0,-20.0,54.0,8.792782,2023,03
2023_03_IND_BAL,BAL,IND,18.0,25.5,7.5,43.5,22.0,19.0,-3.0,41.0,10.305321,2023,03
2023_03_LAC_MIN,MIN,LAC,26.5,27.5,1.0,54.0,28.0,24.0,-4.0,52.0,-4.4586163,2023,03
2023_03_LA_CIN,CIN,LA,21.25,24.25,3.0,45.5,16.0,19.0,3.0,35.0,7.1065364,2023,03
2023_03_NE_NYJ,NYJ,NE,19.0,16.5,-2.5,35.5,15.0,10.0,-5.0,25.0,4.7931905,2023,03
2023_03_NO_GB,GB,NO,21.5,20.0,-1.5,41.5,17.0,18.0,1.0,35.0,5.454157,2023,03
2023_03_NYG_SF,SF,NYG,16.5,27.0,10.5,43.5,12.0,30.0,18.0,42.0,15.107628,2023,03
2023_03_PHI_TB,TB,PHI,25.0,19.0,-6.0,44.0,25.0,11.0,-14.0,36.0,-11.6242075,2023,03
2023_03_PIT_LV,LV,PIT,20.25,23.25,3.0,43.5,23.0,18.0,-5.0,41.0,-2.8319435,2023,03
2023_03_TEN_CLE,CLE,TEN,17.25,20.75,3.5,38.0,3.0,27.0,24.0,30.0,2.8444653,2023,03
2023_04_ARI_SF,SF,ARI,14.5,29.5,15.0,44.0,16.0,35.0,19.0,51.0,17.418198,2023,04
2023_04_ATL_JAX,JAX,ATL,19.5,23.0,3.5,42.5,7.0,23.0,16.0,30.0,3.393171,2023,04
2023_04_BAL_CLE,CLE,BAL,20.25,18.25,-2.0,38.5,28.0,3.0,-25.0,31.0,-0.5734544,2023,04
2023_04_CIN_TEN,TEN,CIN,22.0,19.5,-2.5,41.5,3.0,27.0,24.0,30.0,-2.2938442,2023,04
2023_04_DEN_CHI,CHI,DEN,25.0,22.0,-3.0,47.0,31.0,28.0,-3.0,59.0,-2.5013285,2023,04
2023_04_DET_GB,GB,DET,23.75,21.25,-2.5,45.0,34.0,20.0,-14.0,54.0,3.300902,2023,04
2023_04_KC_NYJ,NYJ,KC,25.5,16.0,-9.5,41.5,23.0,20.0,-3.0,43.0,-4.8029785,2023,04
2023_04_LA_IND,IND,LA,22.75,21.75,-1.0,44.5,29.0,23.0,-6.0,52.0,-0.5234585,2023,04
2023_04_LV_LAC,LAC,LV,21.0,28.0,7.0,49.0,17.0,24.0,7.0,41.0,6.6907415,2023,04
2023_04_MIA_BUF,BUF,MIA,25.25,27.75,2.5,53.0,20.0,48.0,28.0,68.0,6.3770504,2023,04
2023_04_MIN_CAR,CAR,MIN,25.5,21.0,-4.5,46.5,21.0,13.0,-8.0,34.0,0.10691762,2023,04
2023_04_NE_DAL,DAL,NE,18.25,24.75,6.5,43.0,3.0,38.0,35.0,41.0,15.596667,2023,04
2023_04_PIT_HOU,HOU,PIT,22.25,19.25,-3.0,41.5,6.0,30.0,24.0,36.0,-1.4119749,2023,04
2023_04_SEA_NYG,NYG,SEA,24.5,22.0,-2.5,46.5,24.0,3.0,-21.0,27.0,-1.2260184,2023,04
2023_04_TB_NO,NO,TB,18.5,22.5,4.0,41.0,26.0,9.0,-17.0,35.0,2.1902246,2023,04
2023_04_WAS_PHI,PHI,WAS,16.75,26.25,9.5,43.0,31.0,34.0,3.0,65.0,6.1974063,2023,04
2023_05_BAL_PIT,PIT,BAL,21.5,17.0,-4.5,38.5,10.0,17.0,7.0,27.0,0.22175097,2023,05
2023_05_CAR_DET,DET,CAR,17.0,26.5,9.5,43.5,24.0,42.0,18.0,66.0,8.591998,2023,05
2023_05_CHI_WAS,WAS,CHI,19.75,25.75,6.0,45.5,40.0,20.0,-20.0,60.0,7.8215756,2023,05
2023_05_CIN_ARI,ARI,CIN,24.25,21.25,-3.0,45.5,34.0,20.0,-14.0,54.0,1.3358883,2023,05
2023_05_DAL_SF,SF,DAL,20.75,24.25,3.5,45.0,10.0,42.0,32.0,52.0,5.293379,2023,05
2023_05_GB_LV,LV,GB,22.0,23.0,1.0,45.0,13.0,17.0,4.0,30.0,-2.4664226,2023,05
2023_05_HOU_ATL,ATL,HOU,19.75,22.25,2.5,42.0,19.0,21.0,2.0,40.0,1.7255805,2023,05
2023_05_JAX_BUF,BUF,JAX,21.5,27.0,5.5,48.5,25.0,20.0,-5.0,45.0,7.548316,2023,05
2023_05_KC_MIN,MIN,KC,28.0,24.5,-3.5,52.5,27.0,20.0,-7.0,47.0,-4.5302663,2023,05
2023_05_NO_NE,NE,NO,18.0,20.5,2.5,38.5,34.0,0.0,-34.0,34.0,-0.29995728,2023,05
2023_05_NYG_MIA,MIA,NYG,17.5,30.0,12.5,47.5,16.0,31.0,15.0,47.0,1.7935838,2023,05
2023_05_NYJ_DEN,DEN,NYJ,20.0,22.5,2.5,42.5,31.0,21.0,-10.0,52.0,-2.4540486,2023,05
2023_05_PHI_LA,LA,PHI,27.0,23.5,-3.5,50.5,23.0,14.0,-9.0,37.0,-5.2813797,2023,05
2023_05_TEN_IND,IND,TEN,23.0,20.5,-2.5,43.5,16.0,23.0,7.0,39.0,1.1366485,2023,05
2023_06_ARI_LA,LA,ARI,20.5,27.5,7.0,48.0,9.0,26.0,17.0,35.0,0.51632404,2023,06
2023_06_BAL_TEN,TEN,BAL,24.0,18.5,-5.5,42.5,24.0,16.0,-8.0,40.0,-2.4924355,2023,06
2023_06_CAR_MIA,MIA,CAR,16.75,30.75,14.0,47.5,21.0,42.0,21.0,63.0,3.6321187,2023,06
2023_06_DAL_LAC,LAC,DAL,25.5,24.0,-1.5,49.5,20.0,17.0,-3.0,37.0,1.0232024,2023,06
2023_06_DEN_KC,KC,DEN,18.5,29.0,10.5,47.5,8.0,19.0,11.0,27.0,13.659787,2023,06
2023_06_DET_TB,TB,DET,23.25,20.25,-3.0,43.5,20.0,6.0,-14.0,26.0,-7.1963177,2023,06
2023_06_IND_JAX,JAX,IND,20.0,24.0,4.0,44.0,20.0,37.0,17.0,57.0,6.7765465,2023,06
2023_06_MIN_CHI,CHI,MIN,23.75,20.75,-3.0,44.5,19.0,13.0,-6.0,32.0,-2.608459,2023,06
2023_06_NE_LV,LV,NE,19.25,22.25,3.0,41.5,17.0,21.0,4.0,38.0,2.8944914,2023,06
2023_06_NO_HOU,HOU,NO,22.25,20.25,-2.0,42.5,13.0,20.0,7.0,33.0,2.1921291,2023,06
2023_06_NYG_BUF,BUF,NYG,14.0,29.5,15.5,43.5,9.0,14.0,5.0,23.0,8.948625,2023,06
2023_06_PHI_NYJ,NYJ,PHI,24.75,18.25,-6.5,43.0,14.0,20.0,6.0,34.0,-7.7491627,2023,06
2023_06_SEA_CIN,CIN,SEA,21.25,24.25,3.0,45.5,13.0,17.0,4.0,30.0,4.7879925,2023,06
2023_06_SF_CLE,CLE,SF,22.75,13.25,-9.5,36.0,17.0,19.0,2.0,36.0,-6.2124157,2023,06
2023_06_WAS_ATL,ATL,WAS,20.25,21.75,1.5,42.0,24.0,16.0,-8.0,40.0,0.33081293,2023,06
2023_07_ARI_SEA,SEA,ARI,17.0,26.5,9.5,43.5,10.0,20.0,10.0,30.0,8.600509,2023,07
2023_07_ATL_TB,TB,ATL,17.25,20.25,3.0,37.5,16.0,13.0,-3.0,29.0,-2.3308148,2023,07
2023_07_BUF_NE,NE,BUF,24.25,16.75,-7.5,41.0,25.0,29.0,4.0,54.0,-11.127085,2023,07
2023_07_CLE_IND,IND,CLE,21.75,18.25,-3.5,40.0,39.0,38.0,-1.0,77.0,-2.3707423,2023,07
2023_07_DET_BAL,BAL,DET,20.25,23.25,3.0,43.5,6.0,38.0,32.0,44.0,-1.7200966,2023,07
2023_07_GB_DEN,DEN,GB,21.25,22.75,1.5,44.0,17.0,19.0,2.0,36.0,-6.8942566,2023,07
2023_07_JAX_NO,NO,JAX,19.25,21.75,2.5,41.0,31.0,24.0,-7.0,55.0,-2.4278598,2023,07
2023_07_LAC_KC,KC,LAC,21.5,27.0,5.5,48.5,17.0,31.0,14.0,48.0,8.024294,2023,07
2023_07_LV_CHI,CHI,LV,20.5,18.0,-2.5,38.5,12.0,30.0,18.0,42.0,-0.10716486,2023,07
2023_07_MIA_PHI,PHI,MIA,24.5,27.5,3.0,52.0,17.0,31.0,14.0,48.0,2.2645612,2023,07
2023_07_PIT_LA,LA,PIT,20.25,23.75,3.5,44.0,24.0,17.0,-7.0,41.0,1.7725897,2023,07
2023_07_SF_MIN,MIN,SF,25.75,18.75,-7.0,44.5,17.0,22.0,5.0,39.0,-6.4167805,2023,07
2023_07_WAS_NYG,NYG,WAS,20.0,17.0,-3.0,37.0,7.0,14.0,7.0,21.0,1.9712415,2023,07
2023_08_ATL_TEN,TEN,ATL,18.75,16.25,-2.5,35.0,23.0,28.0,5.0,51.0,3.0698605,2023,08
2023_08_BAL_ARI,ARI,BAL,27.0,17.5,-9.5,44.5,31.0,24.0,-7.0,55.0,-3.4814625,2023,08
2023_08_CHI_LAC,LAC,CHI,18.25,27.75,9.5,46.0,13.0,30.0,17.0,43.0,11.408676,2023,08
2023_08_CIN_SF,SF,CIN,20.0,24.0,4.0,44.0,31.0,17.0,-14.0,48.0,10.711235,2023,08
2023_08_CLE_SEA,SEA,CLE,17.75,21.75,4.0,39.5,20.0,24.0,4.0,44.0,3.46416,2023,08
2023_08_HOU_CAR,CAR,HOU,23.0,20.0,-3.0,43.0,13.0,15.0,2.0,28.0,1.5156323,2023,08
2023_08_JAX_PIT,PIT,JAX,21.75,19.25,-2.5,41.0,20.0,10.0,-10.0,30.0,-2.1161885,2023,08
2023_08_KC_DEN,DEN,KC,26.25,19.25,-7.0,45.5,9.0,24.0,15.0,33.0,-10.293523,2023,08
2023_08_LA_DAL,DAL,LA,19.0,25.5,6.5,44.5,20.0,43.0,23.0,63.0,8.081989,2023,08
2023_08_LV_DET,DET,LV,19.5,26.5,7.0,46.0,14.0,26.0,12.0,40.0,8.457703,2023,08
2023_08_MIN_GB,GB,MIN,21.25,20.25,-1.0,41.5,24.0,10.0,-14.0,34.0,4.771131,2023,08
2023_08_NE_MIA,MIA,NE,19.5,27.0,7.5,46.5,17.0,31.0,14.0,48.0,10.796895,2023,08
2023_08_NO_IND,IND,NO,22.75,20.75,-2.0,43.5,38.0,27.0,-11.0,65.0,-1.2551932,2023,08
2023_08_NYJ_NYG,NYG,NYJ,19.0,16.0,-3.0,35.0,13.0,10.0,-3.0,23.0,1.2829556,2023,08
2023_08_PHI_WAS,WAS,PHI,24.75,17.75,-7.0,42.5,38.0,31.0,-7.0,69.0,-9.803442,2023,08
2023_08_TB_BUF,BUF,TB,16.5,26.5,10.0,43.0,18.0,24.0,6.0,42.0,8.543692,2023,08
2023_09_ARI_CLE,CLE,ARI,12.5,25.5,13.0,38.0,0.0,27.0,27.0,27.0,7.673882,2023,09
2023_09_BUF_CIN,CIN,BUF,24.75,26.25,1.5,51.0,18.0,24.0,6.0,42.0,2.100993,2023,09
2023_09_CHI_NO,NO,CHI,16.5,25.5,9.0,42.0,17.0,24.0,7.0,41.0,7.321348,2023,09
2023_09_DAL_PHI,PHI,DAL,21.5,25.0,3.5,46.5,23.0,28.0,5.0,51.0,1.7367288,2023,09
2023_09_IND_CAR,CAR,IND,23.25,21.75,-1.5,45.0,27.0,13.0,-14.0,40.0,2.4901695,2023,09
2023_09_LAC_NYJ,NYJ,LAC,22.0,19.0,-3.0,41.0,27.0,6.0,-21.0,33.0,-1.2154999,2023,09
2023_09_LA_GB,GB,LA,17.25,20.75,3.5,38.0,3.0,20.0,17.0,23.0,1.2862105,2023,09
2023_09_MIA_KC,KC,MIA,25.0,26.0,1.0,51.0,14.0,21.0,7.0,35.0,6.732467,2023,09
2023_09_MIN_ATL,ATL,MIN,17.5,21.0,3.5,38.5,31.0,28.0,-3.0,59.0,-4.4732494,2023,09
2023_09_NYG_LV,LV,NYG,18.75,19.75,1.0,38.5,6.0,30.0,24.0,36.0,-1.3698983,2023,09
2023_09_SEA_BAL,BAL,SEA,19.25,25.25,6.0,44.5,3.0,37.0,34.0,40.0,5.682701,2023,09
2023_09_TB_HOU,HOU,TB,18.5,21.0,2.5,39.5,37.0,39.0,2.0,76.0,4.23705,2023,09
2023_09_TEN_PIT,PIT,TEN,16.75,20.25,3.5,37.0,16.0,20.0,4.0,36.0,1.810051,2023,09
2023_09_WAS_NE,NE,WAS,19.0,21.5,2.5,40.5,20.0,17.0,-3.0,37.0,0.56611514,2023,09
2023_10_ATL_ARI,ARI,ATL,22.75,20.75,-2.0,43.5,23.0,25.0,2.0,48.0,-1.8192172,2023,10
2023_10_CAR_CHI,CHI,CAR,17.5,20.5,3.0,38.0,13.0,16.0,3.0,29.0,-1.4982309,2023,10
2023_10_CLE_BAL,BAL,CLE,16.25,22.25,6.0,38.5,33.0,31.0,-2.0,64.0,7.140993,2023,10
2023_10_DEN_BUF,BUF,DEN,20.0,27.5,7.5,47.5,24.0,22.0,-2.0,46.0,10.540348,2023,10
2023_10_DET_LAC,LAC,DET,25.5,23.0,-2.5,48.5,41.0,38.0,-3.0,79.0,-2.9958525,2023,10
2023_10_GB_PIT,PIT,GB,17.75,20.75,3.0,38.5,19.0,23.0,4.0,42.0,4.628965,2023,10
2023_10_HOU_CIN,CIN,HOU,20.25,25.75,5.5,46.0,30.0,27.0,-3.0,57.0,3.8116953,2023,10
2023_10_IND_NE,NE,IND,21.5,20.5,-1.0,42.0,10.0,6.0,-4.0,16.0,-1.293261,2023,10
2023_10_NO_MIN,MIN,NO,22.0,19.0,-3.0,41.0,19.0,27.0,8.0,46.0,4.29008,2023,10
2023_10_NYG_DAL,DAL,NYG,10.5,28.0,17.5,38.5,17.0,49.0,32.0,66.0,12.017438,2023,10
2023_10_NYJ_LV,LV,NYJ,18.25,17.25,-1.0,35.5,12.0,16.0,4.0,28.0,-1.2899213,2023,10
2023_10_SF_JAX,JAX,SF,23.75,20.75,-3.0,44.5,34.0,3.0,-31.0,37.0,1.1966987,2023,10
2023_10_TEN_TB,TB,TEN,18.5,21.0,2.5,39.5,6.0,20.0,14.0,26.0,0.5138867,2023,10
2023_10_WAS_SEA,SEA,WAS,19.0,25.0,6.0,44.0,26.0,29.0,3.0,55.0,3.3938024,2023,10
2023_11_ARI_HOU,HOU,ARI,21.25,26.75,5.5,48.0,16.0,21.0,5.0,37.0,9.6448345,2023,11
2023_11_CHI_DET,DET,CHI,20.0,28.0,8.0,48.0,26.0,31.0,5.0,57.0,11.242384,2023,11
2023_11_CIN_BAL,BAL,CIN,21.25,25.25,4.0,46.5,20.0,34.0,14.0,54.0,2.259907,2023,11
2023_11_DAL_CAR,CAR,DAL,27.0,16.0,-11.0,43.0,33.0,10.0,-23.0,43.0,-12.167513,2023,11
2023_11_LAC_GB,GB,LAC,23.5,20.5,-3.0,44.0,20.0,23.0,3.0,43.0,0.7412839,2023,11
2023_11_LV_MIA,MIA,LV,15.25,29.25,14.0,44.5,13.0,20.0,7.0,33.0,11.119059,2023,11
2023_11_MIN_DEN,DEN,MIN,20.5,23.0,2.5,43.5,20.0,21.0,1.0,41.0,2.2188816,2023,11
2023_11_NYG_WAS,WAS,NYG,15.75,23.25,7.5,39.0,31.0,19.0,-12.0,50.0,0.9225354,2023,11
2023_11_NYJ_BUF,BUF,NYJ,15.75,23.75,8.0,39.5,6.0,32.0,26.0,38.0,6.9792166,2023,11
2023_11_PHI_KC,KC,PHI,21.75,24.25,2.5,46.0,21.0,17.0,-4.0,38.0,-2.745273,2023,11
2023_11_PIT_CLE,CLE,PIT,15.75,18.25,2.5,34.0,10.0,13.0,3.0,23.0,4.15175,2023,11
2023_11_SEA_LA,LA,SEA,21.25,23.75,2.5,45.0,16.0,17.0,1.0,33.0,0.79610896,2023,11
2023_11_TB_SF,SF,TB,14.0,27.5,13.5,41.5,14.0,27.0,13.0,41.0,6.043572,2023,11
2023_11_TEN_JAX,JAX,TEN,16.75,23.25,6.5,40.0,14.0,34.0,20.0,48.0,5.9759407,2023,11
2023_12_BAL_LAC,LAC,BAL,26.0,23.0,-3.0,49.0,20.0,10.0,-10.0,30.0,0.5057626,2023,12
2023_12_BUF_PHI,PHI,BUF,23.25,25.75,2.5,49.0,34.0,37.0,3.0,71.0,8.600559,2023,12
2023_12_CAR_TEN,TEN,CAR,16.25,19.75,3.5,36.0,10.0,17.0,7.0,27.0,0.9103813,2023,12
2023_12_CHI_MIN,MIN,CHI,20.25,23.25,3.0,43.5,12.0,10.0,-2.0,22.0,12.249468,2023,12
2023_12_CLE_DEN,DEN,CLE,18.0,19.5,1.5,37.5,12.0,29.0,17.0,41.0,5.472053,2023,12
2023_12_GB_DET,DET,GB,19.25,27.75,8.5,47.0,29.0,22.0,-7.0,51.0,7.2033367,2023,12
2023_12_JAX_HOU,HOU,JAX,24.5,23.5,-1.0,48.0,24.0,21.0,-3.0,45.0,1.4369134,2023,12
2023_12_KC_LV,LV,KC,25.75,16.75,-9.0,42.5,31.0,17.0,-14.0,48.0,-3.3493986,2023,12
2023_12_LA_ARI,ARI,LA,24.0,21.0,-3.0,45.0,37.0,14.0,-23.0,51.0,2.5313053,2023,12
2023_12_MIA_NYJ,NYJ,MIA,24.75,15.25,-9.5,40.0,34.0,13.0,-21.0,47.0,-4.74228,2023,12
2023_12_NE_NYG,NYG,NE,20.5,16.0,-4.5,36.5,7.0,10.0,3.0,17.0,1.2348497,2023,12
2023_12_NO_ATL,ATL,NO,22.0,20.0,-2.0,42.0,15.0,24.0,9.0,39.0,-2.8551922,2023,12
2023_12_PIT_CIN,CIN,PIT,19.0,17.0,-2.0,36.0,16.0,10.0,-6.0,26.0,3.7453587,2023,12
2023_12_SF_SEA,SEA,SF,25.25,18.25,-7.0,43.5,31.0,13.0,-18.0,44.0,-6.2338476,2023,12
2023_12_TB_IND,IND,TB,21.25,23.75,2.5,45.0,20.0,27.0,7.0,47.0,1.2439117,2023,12
2023_12_WAS_DAL,DAL,WAS,17.5,30.5,13.0,48.0,10.0,45.0,35.0,55.0,13.897243,2023,12
2023_13_ARI_PIT,PIT,ARI,17.5,23.5,6.0,41.0,24.0,10.0,-14.0,34.0,7.211101,2023,13
2023_13_ATL_NYJ,NYJ,ATL,17.5,15.5,-2.0,33.0,13.0,8.0,-5.0,21.0,0.167099,2023,13
2023_13_CAR_TB,TB,CAR,16.5,20.5,4.0,37.0,18.0,21.0,3.0,39.0,6.5554614,2023,13
2023_13_CIN_JAX,JAX,CIN,15.5,25.5,10.0,41.0,34.0,31.0,-3.0,65.0,0.29415798,2023,13
2023_13_CLE_LA,LA,CLE,18.0,21.5,3.5,39.5,19.0,36.0,17.0,55.0,3.016603,2023,13
2023_13_DEN_HOU,HOU,DEN,22.0,25.5,3.5,47.5,17.0,22.0,5.0,39.0,6.786202,2023,13
2023_13_DET_NO,NO,DET,25.75,21.75,-4.0,47.5,33.0,28.0,-5.0,61.0,-3.26607,2023,13
2023_13_IND_TEN,TEN,IND,21.75,20.25,-1.5,42.0,31.0,28.0,-3.0,59.0,-1.9522209,2023,13
2023_13_KC_GB,GB,KC,24.5,19.0,-5.5,43.5,19.0,27.0,8.0,46.0,1.0815467,2023,13
2023_13_LAC_NE,NE,LAC,21.5,17.0,-4.5,38.5,6.0,0.0,-6.0,6.0,-5.421075,2023,13
2023_13_MIA_WAS,WAS,MIA,29.25,20.75,-8.5,50.0,45.0,15.0,-30.0,60.0,-8.262239,2023,13
2023_13_SEA_DAL,DAL,SEA,19.0,28.5,9.5,47.5,35.0,41.0,6.0,76.0,11.740015,2023,13
2023_13_SF_PHI,PHI,SF,24.75,21.75,-3.0,46.5,42.0,19.0,-23.0,61.0,1.4383692,2023,13
2023_14_BUF_KC,KC,BUF,23.75,25.75,2.0,49.5,20.0,17.0,-3.0,37.0,1.8447022,2023,14
2023_14_CAR_NO,NO,CAR,16.75,22.25,5.5,39.0,6.0,28.0,22.0,34.0,3.5565903,2023,14
2023_14_DEN_LAC,LAC,DEN,21.0,24.0,3.0,45.0,24.0,7.0,-17.0,31.0,6.5325217,2023,14
2023_14_DET_CHI,CHI,DET,23.75,20.75,-3.0,44.5,13.0,28.0,15.0,41.0,-5.3257885,2023,14
2023_14_GB_NYG,NYG,GB,21.75,15.75,-6.0,37.5,22.0,24.0,2.0,46.0,-3.9133887,2023,14
2023_14_HOU_NYJ,NYJ,HOU,18.5,15.0,-3.5,33.5,6.0,30.0,24.0,36.0,-5.044324,2023,14
2023_14_IND_CIN,CIN,IND,21.0,24.0,3.0,45.0,14.0,34.0,20.0,48.0,3.7519107,2023,14
2023_14_JAX_CLE,CLE,JAX,17.5,20.0,2.5,37.5,27.0,31.0,4.0,58.0,-2.2493887,2023,14
2023_14_LA_BAL,BAL,LA,17.25,24.75,7.5,42.0,31.0,37.0,6.0,68.0,8.470589,2023,14
2023_14_MIN_LV,LV,MIN,21.75,18.75,-3.0,40.5,3.0,0.0,-3.0,3.0,2.1860416,2023,14
2023_14_NE_PIT,PIT,NE,12.0,18.0,6.0,30.0,21.0,18.0,-3.0,39.0,4.825985,2023,14
2023_14_PHI_DAL,DAL,PHI,24.5,28.0,3.5,52.5,13.0,33.0,20.0,46.0,7.2684283,2023,14
2023_14_SEA_SF,SF,SEA,15.0,29.5,14.5,44.5,16.0,28.0,12.0,44.0,12.601889,2023,14
2023_14_TB_ATL,ATL,TB,20.0,21.5,1.5,41.5,29.0,25.0,-4.0,54.0,0.9195473,2023,14
